timestamp,temperature,humidity,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,shortwave_radiation,direct_radiation,diffuse_radiation,precipitation,wind_speed
2026-05-31 13:00:00,30.1,73,83,38,61,34,672.0,300.0,372.0,1.1,11.3
2026-05-31 14:00:00,30.3,69,66,6,29,52,729.0,460.0,269.0,1.0,2.7
2026-05-31 15:00:00,31.7,65,45,6,33,14,710.0,494.0,216.0,0.1,3.2
2026-05-31 16:00:00,31.8,65,23,4,13,7,572.0,378.0,194.0,0.2,2.6
2026-05-31 17:00:00,29.7,77,61,29,15,37,402.0,265.0,137.0,1.0,11.1
2026-05-31 18:00:00,28.7,82,56,0,16,48,188.0,93.0,95.0,0.7,7.6
2026-05-31 19:00:00,28.5,84,20,2,4,15,60.0,22.0,38.0,0.2,5.8
2026-05-31 20:00:00,28.1,90,70,1,30,66,0.0,0.0,0.0,0.0,10.3
2026-05-31 21:00:00,27.8,90,49,12,9,37,0.0,0.0,0.0,0.1,4.3
2026-05-31 22:00:00,27.6,91,75,0,9,73,0.0,0.0,0.0,0.0,5.7
2026-05-31 23:00:00,27.3,92,77,0,20,70,0.0,0.0,0.0,0.0,7.4
2026-06-01 00:00:00,27.0,91,39,5,16,24,0.0,0.0,0.0,0.0,6.1
2026-06-01 01:00:00,26.8,92,28,9,8,16,0.0,0.0,0.0,0.0,5.0
2026-06-01 02:00:00,25.4,94,94,2,88,52,0.0,0.0,0.0,0.0,6.5
2026-06-01 03:00:00,25.7,95,50,5,4,45,0.0,0.0,0.0,0.2,4.9
2026-06-01 04:00:00,25.8,96,38,1,2,36,0.0,0.0,0.0,0.0,3.6
2026-06-01 05:00:00,25.9,96,32,10,2,23,0.0,0.0,0.0,0.0,2.1
2026-06-01 06:00:00,26.0,96,18,2,2,16,2.0,0.0,2.0,0.0,2.5
2026-06-01 07:00:00,26.8,92,2,0,1,1,88.0,39.0,49.0,0.0,3.9
2026-06-01 08:00:00,29.1,80,9,4,3,2,276.0,175.0,101.0,0.0,6.8
2026-06-01 09:00:00,30.3,72,16,5,11,0,471.0,336.0,135.0,0.0,7.0
2026-06-01 10:00:00,31.4,68,17,5,12,0,639.0,481.0,158.0,0.0,6.7
2026-06-01 11:00:00,32.3,65,22,4,18,1,787.0,596.0,191.0,0.0,6.4
2026-06-01 12:00:00,32.8,63,91,89,22,1,790.0,583.0,207.0,0.0,6.0
2026-06-01 13:00:00,32.6,63,100,100,14,1,712.0,438.0,274.0,0.0,5.3
2026-06-01 14:00:00,32.6,61,36,8,26,6,690.0,377.0,313.0,0.1,3.2
2026-06-01 15:00:00,32.7,62,96,80,30,74,733.0,534.0,199.0,0.1,7.8
2026-06-01 16:00:00,29.4,79,99,0,3,99,346.0,120.0,226.0,2.4,9.4
2026-06-01 17:00:00,30.5,72,80,3,7,78,323.0,113.0,210.0,0.2,9.0
2026-06-01 18:00:00,30.6,72,20,4,4,14,237.0,129.0,108.0,0.0,10.9
2026-06-01 19:00:00,28.8,81,18,2,6,13,63.0,26.0,37.0,0.0,12.3
2026-06-01 20:00:00,28.9,82,48,2,16,38,0.0,0.0,0.0,0.0,10.5
2026-06-01 21:00:00,28.4,85,61,2,8,56,0.0,0.0,0.0,0.0,7.0
2026-06-01 22:00:00,28.3,86,58,4,15,49,0.0,0.0,0.0,0.0,5.0
2026-06-01 23:00:00,28.1,87,100,2,100,63,0.0,0.0,0.0,0.0,4.3
2026-06-02 00:00:00,27.8,89,99,2,98,65,0.0,0.0,0.0,0.0,6.1
2026-06-02 01:00:00,27.2,94,99,5,98,74,0.0,0.0,0.0,1.8,1.7
2026-06-02 02:00:00,27.6,93,100,0,100,44,0.0,0.0,0.0,1.2,6.5
2026-06-02 03:00:00,27.1,94,100,0,100,45,0.0,0.0,0.0,0.6,6.6
2026-06-02 04:00:00,26.9,95,99,0,99,59,0.0,0.0,0.0,0.7,6.5
2026-06-02 05:00:00,26.7,95,97,0,91,64,0.0,0.0,0.0,0.2,5.8
2026-06-02 06:00:00,26.7,95,62,3,48,38,1.0,0.0,1.0,0.3,4.1
2026-06-02 07:00:00,27.3,92,24,1,18,16,71.0,27.0,44.0,0.1,5.7
2026-06-02 08:00:00,28.7,85,10,0,9,2,248.0,140.0,108.0,0.0,5.8
2026-06-02 09:00:00,30.3,74,38,23,10,11,474.0,324.0,150.0,0.0,7.4
2026-06-02 10:00:00,31.1,72,52,1,32,29,550.0,315.0,235.0,0.1,6.9
2026-06-02 11:00:00,31.7,71,74,2,39,57,603.0,385.0,218.0,0.2,6.1
2026-06-02 12:00:00,32.3,68,100,100,20,64,731.0,439.0,292.0,0.4,6.0
2026-06-02 13:00:00,32.7,66,36,1,9,30,652.0,276.0,376.0,0.3,4.2
2026-06-02 14:00:00,30.4,77,98,18,69,92,858.0,602.0,256.0,0.2,8.0
2026-06-02 15:00:00,31.1,74,86,1,9,84,582.0,271.0,311.0,0.8,3.8
2026-06-02 16:00:00,31.7,71,73,1,18,69,480.0,211.0,269.0,0.0,2.4
2026-06-02 17:00:00,32.0,69,44,0,13,35,377.0,209.0,168.0,0.0,5.7
2026-06-02 18:00:00,31.7,69,54,0,5,51,220.0,118.0,102.0,0.0,6.7
2026-06-02 19:00:00,30.4,75,62,1,5,59,63.0,24.0,39.0,0.0,8.7
2026-06-02 20:00:00,29.8,82,85,11,13,80,0.0,0.0,0.0,0.0,13.2
2026-06-02 21:00:00,29.0,88,98,48,84,91,0.0,0.0,0.0,0.9,9.0
2026-06-02 22:00:00,28.7,89,83,3,42,70,0.0,0.0,0.0,0.2,10.2
2026-06-02 23:00:00,28.6,88,58,1,10,53,0.0,0.0,0.0,0.0,10.1
2026-06-03 00:00:00,28.4,88,58,2,16,50,0.0,0.0,0.0,0.0,8.9
2026-06-03 01:00:00,28.2,89,51,2,5,47,0.0,0.0,0.0,0.0,8.0
2026-06-03 02:00:00,27.8,95,79,0,12,76,0.0,0.0,0.0,0.0,3.4
2026-06-03 03:00:00,28.0,92,70,1,15,63,0.0,0.0,0.0,0.0,5.2
2026-06-03 04:00:00,28.0,92,52,1,5,49,0.0,0.0,0.0,0.0,6.7
2026-06-03 05:00:00,27.7,93,53,1,1,52,0.0,0.0,0.0,0.0,7.7
2026-06-03 06:00:00,27.6,93,38,3,2,35,2.0,0.0,2.0,0.0,8.0
2026-06-03 07:00:00,28.4,89,52,7,5,45,85.0,38.0,47.0,0.0,7.1
2026-06-03 08:00:00,30.0,80,4,2,2,0,257.0,146.0,111.0,0.0,8.4
2026-06-03 09:00:00,31.2,71,53,5,3,49,491.0,368.0,123.0,0.0,9.0
2026-06-03 10:00:00,32.1,65,31,7,6,20,627.0,463.0,164.0,0.0,7.9
2026-06-03 11:00:00,33.2,60,80,13,9,76,811.0,641.0,170.0,0.2,7.5
2026-06-03 12:00:00,34.0,57,95,15,13,94,880.0,699.0,181.0,0.2,7.7
2026-06-03 13:00:00,34.5,57,97,3,13,96,871.0,662.0,209.0,0.1,9.1
2026-06-03 14:00:00,35.0,54,97,2,4,97,887.0,711.0,176.0,0.1,7.7
2026-06-03 15:00:00,34.8,55,98,9,14,97,731.0,541.0,190.0,0.0,10.0
2026-06-03 16:00:00,34.5,56,99,9,20,99,591.0,401.0,190.0,0.0,10.2
2026-06-03 17:00:00,33.5,58,99,2,6,98,397.0,237.0,160.0,0.1,13.2
2026-06-03 18:00:00,32.3,66,91,1,5,91,225.0,126.0,99.0,0.1,11.2
2026-06-03 19:00:00,31.2,72,73,0,2,73,66.0,24.0,42.0,0.0,7.6
2026-06-03 20:00:00,30.9,73,34,2,2,30,0.0,0.0,0.0,0.0,9.4
2026-06-03 21:00:00,30.3,76,26,0,2,23,0.0,0.0,0.0,0.0,13.9
2026-06-03 22:00:00,29.5,80,17,2,3,13,0.0,0.0,0.0,0.0,13.2
2026-06-03 23:00:00,29.1,83,14,0,2,13,0.0,0.0,0.0,0.0,11.3
2026-06-04 00:00:00,28.6,85,9,0,2,8,0.0,0.0,0.0,0.0,10.6
2026-06-04 01:00:00,28.2,86,11,0,1,10,0.0,0.0,0.0,0.0,9.9
2026-06-04 02:00:00,28.4,86,31,2,1,29,0.0,0.0,0.0,0.0,10.4
2026-06-04 03:00:00,28.0,87,48,0,1,48,0.0,0.0,0.0,0.0,9.3
2026-06-04 04:00:00,27.6,88,80,0,0,80,0.0,0.0,0.0,0.0,7.6
2026-06-04 05:00:00,27.3,90,98,0,1,98,0.0,0.0,0.0,0.0,6.7
2026-06-04 06:00:00,27.2,91,70,0,0,70,2.0,0.0,2.0,0.0,6.5
2026-06-04 07:00:00,28.2,86,61,0,1,61,93.0,44.0,49.0,0.0,6.5
2026-06-04 08:00:00,29.8,77,41,0,0,41,285.0,188.0,97.0,0.0,7.3
2026-06-04 09:00:00,30.9,72,38,2,0,36,491.0,364.0,127.0,0.0,7.4
2026-06-04 10:00:00,32.1,66,63,4,0,62,680.0,533.0,147.0,0.0,7.1
2026-06-04 11:00:00,33.1,64,82,1,2,82,828.0,669.0,159.0,0.0,6.5
2026-06-04 12:00:00,34.0,61,84,0,2,84,910.0,740.0,170.0,0.0,4.9
2026-06-04 13:00:00,34.8,58,91,2,2,90,945.0,778.0,167.0,0.0,4.0
2026-06-04 14:00:00,33.9,56,95,10,20,94,908.0,750.0,158.0,0.0,6.6
2026-06-04 15:00:00,34.1,59,58,2,19,48,568.0,351.0,217.0,0.5,4.7
2026-06-04 16:00:00,35.2,54,19,6,6,8,597.0,434.0,163.0,0.0,3.6
2026-06-04 17:00:00,32.4,67,39,0,14,30,398.0,264.0,134.0,0.9,11.4
2026-06-04 18:00:00,32.6,66,9,0,5,5,233.0,145.0,88.0,0.1,4.0
2026-06-04 19:00:00,31.6,78,17,0,2,16,71.0,35.0,36.0,0.0,2.0
2026-06-04 20:00:00,31.5,73,24,8,17,2,0.0,0.0,0.0,0.0,9.5
2026-06-04 21:00:00,31.2,72,3,0,3,0,0.0,0.0,0.0,0.1,9.9
2026-06-04 22:00:00,27.9,86,78,41,65,16,0.0,0.0,0.0,0.8,12.2
2026-06-04 23:00:00,26.1,96,62,19,12,49,0.0,0.0,0.0,2.6,9.0
2026-06-05 00:00:00,27.2,89,16,0,4,13,0.0,0.0,0.0,0.5,1.8
2026-06-05 01:00:00,26.9,93,15,4,13,1,0.0,0.0,0.0,0.1,3.1
2026-06-05 02:00:00,28.0,93,59,9,16,48,0.0,0.0,0.0,0.1,4.7
2026-06-05 03:00:00,27.7,88,76,0,0,76,0.0,0.0,0.0,0.2,7.6
2026-06-05 04:00:00,27.9,90,84,4,1,84,0.0,0.0,0.0,0.0,9.0
2026-06-05 05:00:00,27.6,94,95,1,1,95,0.0,0.0,0.0,0.0,6.2
2026-06-05 06:00:00,27.2,96,86,0,0,86,2.0,0.0,2.0,0.0,7.1
2026-06-05 07:00:00,25.8,91,90,31,2,85,90.0,37.0,53.0,0.2,18.4
2026-06-05 08:00:00,29.3,79,77,0,10,73,214.0,107.0,107.0,0.0,11.0
2026-06-05 09:00:00,30.9,69,98,38,2,96,453.0,296.0,157.0,0.0,6.9
2026-06-05 10:00:00,32.2,68,70,13,4,65,560.0,340.0,220.0,0.5,7.2
2026-06-05 11:00:00,31.0,73,95,0,2,95,570.0,335.0,235.0,1.0,7.1
2026-06-05 12:00:00,32.3,68,98,2,1,98,587.0,269.0,318.0,0.4,7.7
2026-06-05 13:00:00,32.7,67,99,5,0,99,616.0,221.0,395.0,0.2,4.0
2026-06-05 14:00:00,34.0,62,95,23,21,91,679.0,314.0,365.0,0.0,9.4
2026-06-05 15:00:00,28.4,84,99,5,59,98,513.0,245.0,268.0,5.1,9.7
2026-06-05 16:00:00,30.4,74,99,5,14,99,363.0,153.0,210.0,0.3,1.9
2026-06-05 17:00:00,26.9,88,100,54,60,99,346.0,156.0,190.0,4.4,9.0
2026-06-05 18:00:00,26.9,88,98,0,0,98,47.0,0.0,47.0,0.7,6.3
2026-06-05 19:00:00,27.3,87,98,0,0,98,40.0,5.0,35.0,0.1,6.4
2026-06-05 20:00:00,30.2,69,98,15,45,98,0.0,0.0,0.0,0.0,12.7
2026-06-05 21:00:00,27.2,82,84,0,5,83,0.0,0.0,0.0,0.4,10.4
2026-06-05 22:00:00,27.4,84,86,0,3,86,0.0,0.0,0.0,0.2,9.0
2026-06-05 23:00:00,28.0,83,97,0,0,97,0.0,0.0,0.0,0.0,8.6
2026-06-06 00:00:00,28.4,78,98,0,0,98,0.0,0.0,0.0,0.0,8.4
2026-06-06 01:00:00,28.3,79,97,1,5,97,0.0,0.0,0.0,0.0,8.1
2026-06-06 02:00:00,29.7,73,99,3,9,98,0.0,0.0,0.0,0.0,16.5
2026-06-06 03:00:00,28.1,81,98,8,23,98,0.0,0.0,0.0,0.2,18.4
2026-06-06 04:00:00,27.0,85,85,3,6,84,0.0,0.0,0.0,0.2,7.4
2026-06-06 05:00:00,26.8,85,74,0,14,70,0.0,0.0,0.0,0.0,6.0
2026-06-06 06:00:00,26.8,86,74,0,16,69,2.0,0.0,2.0,0.0,5.1
2026-06-06 07:00:00,27.8,81,100,3,100,67,82.0,30.0,52.0,0.0,3.2
2026-06-06 08:00:00,27.8,90,100,49,80,99,131.0,18.0,113.0,0.0,6.0
2026-06-06 09:00:00,26.7,97,100,3,95,98,74.0,1.0,73.0,3.3,11.9
2026-06-06 10:00:00,26.3,98,100,45,17,99,159.0,20.0,139.0,2.7,6.8
2026-06-06 11:00:00,27.2,91,100,30,30,100,285.0,35.0,250.0,1.7,8.5
2026-06-06 12:00:00,28.7,84,100,98,28,95,339.0,27.0,312.0,0.2,2.0
2026-06-06 13:00:00,30.5,78,96,7,4,95,620.0,174.0,446.0,0.1,2.6
2026-06-06 14:00:00,31.0,75,97,19,4,96,774.0,369.0,405.0,0.5,6.6
2026-06-06 15:00:00,27.9,87,100,38,86,100,425.0,119.0,306.0,16.5,7.9
2026-06-06 16:00:00,26.9,94,100,4,39,100,66.0,0.0,66.0,4.3,7.0
2026-06-06 17:00:00,27.3,93,100,0,100,100,51.0,0.0,51.0,0.4,7.9
2026-06-06 18:00:00,27.4,92,100,12,100,100,72.0,0.0,72.0,0.0,8.5
2026-06-06 19:00:00,27.1,95,100,1,38,100,13.0,0.0,13.0,0.7,5.2
2026-06-06 20:00:00,26.6,91,100,0,100,100,0.0,0.0,0.0,1.6,7.3
2026-06-06 21:00:00,26.4,94,100,0,0,100,0.0,0.0,0.0,0.3,8.7
2026-06-06 22:00:00,26.2,96,98,0,4,98,0.0,0.0,0.0,0.0,8.4
2026-06-06 23:00:00,26.2,96,95,0,19,95,0.0,0.0,0.0,0.0,7.6
2026-06-07 00:00:00,26.2,97,96,7,19,95,0.0,0.0,0.0,0.0,8.2
2026-06-07 01:00:00,26.3,95,91,56,3,79,0.0,0.0,0.0,0.2,9.2
2026-06-07 02:00:00,26.5,97,91,16,23,87,0.0,0.0,0.0,0.6,6.4
2026-06-07 03:00:00,26.3,97,66,13,12,58,0.0,0.0,0.0,0.0,8.6
2026-06-07 04:00:00,26.2,97,83,7,9,80,0.0,0.0,0.0,0.0,8.5
2026-06-07 05:00:00,25.6,96,96,11,4,95,0.0,0.0,0.0,0.0,9.4
2026-06-07 06:00:00,25.4,95,100,20,17,99,2.0,0.0,2.0,0.0,9.8
2026-06-07 07:00:00,25.9,93,98,37,18,95,58.0,8.0,50.0,0.4,5.6
2026-06-07 08:00:00,28.0,90,98,7,8,98,239.0,102.0,137.0,0.2,2.7
2026-06-07 09:00:00,29.5,82,99,9,24,99,446.0,268.0,178.0,0.1,0.8
2026-06-07 10:00:00,30.5,78,98,9,4,98,565.0,354.0,211.0,0.1,1.7
2026-06-07 11:00:00,31.7,72,98,44,4,97,771.0,518.0,253.0,0.1,2.7
2026-06-07 12:00:00,32.7,65,100,100,2,95,723.0,349.0,374.0,0.0,3.9
2026-06-07 13:00:00,30.2,76,98,47,21,98,482.0,132.0,350.0,1.0,10.6
2026-06-07 14:00:00,30.3,73,91,9,19,89,639.0,330.0,309.0,1.2,7.5
2026-06-07 15:00:00,29.8,78,85,1,2,85,513.0,189.0,324.0,1.4,9.2
2026-06-07 16:00:00,30.1,76,88,2,2,87,420.0,191.0,229.0,0.5,8.6
2026-06-07 17:00:00,30.2,75,77,12,7,73,392.0,187.0,205.0,0.4,9.7
2026-06-07 18:00:00,29.1,82,95,20,0,95,195.0,105.0,90.0,0.7,8.5
2026-06-07 19:00:00,28.3,91,98,0,0,98,46.0,12.0,34.0,0.7,5.2
2026-06-07 20:00:00,29.0,84,98,16,32,98,1.0,0.0,1.0,0.1,7.9
2026-06-07 21:00:00,28.5,89,98,0,6,98,0.0,0.0,0.0,0.1,4.0
2026-06-07 22:00:00,28.1,92,96,11,13,95,0.0,0.0,0.0,0.0,7.0
2026-06-07 23:00:00,27.6,93,89,16,37,81,0.0,0.0,0.0,0.1,9.3
2026-06-08 00:00:00,26.2,97,100,84,99,100,0.0,0.0,0.0,7.8,10.0
2026-06-08 01:00:00,26.2,98,99,4,21,99,0.0,0.0,0.0,3.6,7.3
2026-06-08 02:00:00,27.2,97,99,2,79,98,0.0,0.0,0.0,0.6,7.8
2026-06-08 03:00:00,26.9,98,98,2,3,98,0.0,0.0,0.0,0.2,8.8
2026-06-08 04:00:00,26.7,98,99,14,33,99,0.0,0.0,0.0,0.1,10.5
2026-06-08 05:00:00,25.9,97,96,0,16,95,0.0,0.0,0.0,0.2,11.6
2026-06-08 06:00:00,25.9,97,98,7,8,98,2.0,0.0,2.0,0.0,2.9
2026-06-08 07:00:00,26.5,96,99,5,2,99,67.0,12.0,55.0,0.0,5.2
2026-06-08 08:00:00,28.1,92,99,9,10,99,215.0,80.0,135.0,0.0,7.9
2026-06-08 09:00:00,28.1,89,100,9,22,100,323.0,98.0,225.0,2.7,6.8
2026-06-08 10:00:00,28.5,83,100,93,23,98,394.0,117.0,277.0,1.5,8.3
2026-06-08 11:00:00,27.1,92,100,30,41,99,272.0,27.0,245.0,4.5,7.2
2026-06-08 12:00:00,28.8,85,99,31,5,99,329.0,52.0,277.0,1.1,10.1
2026-06-08 13:00:00,30.5,80,99,20,4,99,467.0,106.0,361.0,0.5,9.5
2026-06-08 14:00:00,31.3,71,99,9,11,99,623.0,245.0,378.0,5.6,11.8
2026-06-08 15:00:00,32.1,70,99,2,1,99,656.0,313.0,343.0,0.0,9.0
2026-06-08 16:00:00,30.9,76,97,19,15,95,624.0,430.0,194.0,0.9,13.8
2026-06-08 17:00:00,28.5,87,100,57,46,99,333.0,157.0,176.0,3.6,10.9
2026-06-08 18:00:00,26.8,95,100,0,95,100,85.0,8.0,77.0,6.3,6.7
2026-06-08 19:00:00,26.8,96,100,0,58,100,11.0,0.0,11.0,0.8,4.6
2026-06-08 20:00:00,27.0,97,100,9,98,100,0.0,0.0,0.0,1.2,4.3
2026-06-08 21:00:00,26.9,96,100,17,100,100,0.0,0.0,0.0,1.3,6.4
2026-06-08 22:00:00,26.7,96,100,0,99,100,0.0,0.0,0.0,0.2,12.0
2026-06-08 23:00:00,25.9,97,100,0,81,100,0.0,0.0,0.0,0.4,11.6
2026-06-09 00:00:00,25.6,97,89,3,45,80,0.0,0.0,0.0,0.8,10.6
2026-06-09 01:00:00,25.4,97,100,40,53,99,0.0,0.0,0.0,0.0,10.4
2026-06-09 02:00:00,25.6,96,100,30,55,100,0.0,0.0,0.0,0.4,13.6
2026-06-09 03:00:00,24.6,93,100,5,99,100,0.0,0.0,0.0,0.1,13.1
2026-06-09 04:00:00,23.8,91,100,11,99,100,0.0,0.0,0.0,0.2,13.6
2026-06-09 05:00:00,22.9,94,100,2,64,100,0.0,0.0,0.0,0.7,13.2
2026-06-09 06:00:00,22.5,94,100,7,58,100,1.0,0.0,1.0,0.4,13.2
2026-06-09 07:00:00,22.5,94,100,22,68,100,23.0,0.0,23.0,0.4,12.6
2026-06-09 08:00:00,24.2,83,98,23,67,95,70.0,1.0,69.0,0.2,11.7
2026-06-09 09:00:00,25.0,79,100,9,99,99,314.0,80.0,234.0,0.2,12.7
2026-06-09 10:00:00,24.8,77,100,2,100,86,206.0,0.0,206.0,0.0,12.6
2026-06-09 11:00:00,25.7,71,100,70,100,86,265.0,7.0,258.0,0.0,16.2
2026-06-09 12:00:00,27.0,67,100,97,45,94,410.0,35.0,375.0,0.0,15.1
2026-06-09 13:00:00,28.0,65,100,100,77,95,509.0,110.0,399.0,0.0,12.0
2026-06-09 14:00:00,28.1,66,100,99,100,91,362.0,37.0,325.0,0.0,15.3
2026-06-09 15:00:00,28.4,64,99,96,34,79,481.0,101.0,380.0,0.0,15.2
2026-06-09 16:00:00,28.5,64,100,92,18,98,332.0,88.0,244.0,0.0,12.7
2026-06-09 17:00:00,28.3,65,99,5,7,99,255.0,41.0,214.0,0.0,13.6
2026-06-09 18:00:00,27.7,69,98,5,14,98,173.0,39.0,134.0,0.0,12.2
2026-06-09 19:00:00,26.5,74,99,5,26,99,69.0,19.0,50.0,0.0,9.0
2026-06-09 20:00:00,25.6,80,99,8,7,99,1.0,0.0,1.0,0.0,10.8
2026-06-09 21:00:00,24.9,83,100,16,100,91,0.0,0.0,0.0,0.0,6.2
2026-06-09 22:00:00,25.0,83,100,17,100,55,0.0,0.0,0.0,0.0,6.8
2026-06-09 23:00:00,24.8,83,100,0,100,61,0.0,0.0,0.0,0.0,7.7
2026-06-10 00:00:00,24.7,83,100,0,100,95,0.0,0.0,0.0,0.0,7.6
2026-06-10 01:00:00,24.4,84,100,1,100,98,0.0,0.0,0.0,0.0,7.9
2026-06-10 02:00:00,25.0,80,97,0,21,96,0.0,0.0,0.0,0.0,10.3
2026-06-10 03:00:00,24.2,81,100,0,10,100,0.0,0.0,0.0,0.0,9.3
2026-06-10 04:00:00,23.6,84,99,3,25,99,0.0,0.0,0.0,0.0,6.2
2026-06-10 05:00:00,23.2,86,98,5,13,98,0.0,0.0,0.0,0.0,7.7
2026-06-10 06:00:00,23.1,85,99,0,20,98,2.0,0.0,2.0,0.0,8.9
2026-06-10 07:00:00,23.8,81,98,0,48,97,77.0,23.0,54.0,0.0,9.6
2026-06-10 08:00:00,24.4,73,99,0,59,98,216.0,83.0,133.0,0.0,11.7
2026-06-10 09:00:00,25.2,70,95,1,73,82,319.0,130.0,189.0,0.0,11.6
2026-06-10 10:00:00,26.4,67,98,0,95,59,523.0,280.0,243.0,0.0,11.0
2026-06-10 11:00:00,27.2,65,95,2,88,65,609.0,288.0,321.0,0.0,9.2
2026-06-10 12:00:00,28.1,63,98,4,87,81,706.0,403.0,303.0,0.0,6.9
2026-06-10 13:00:00,29.1,59,100,59,100,73,736.0,355.0,381.0,0.0,7.0
2026-06-10 14:00:00,28.1,61,100,100,100,99,448.0,64.0,384.0,0.0,7.0
2026-06-10 15:00:00,28.2,61,100,7,98,99,302.0,28.0,274.0,0.0,5.8
2026-06-10 16:00:00,28.6,60,100,100,100,100,343.0,45.0,298.0,0.0,6.0
2026-06-10 17:00:00,28.1,64,100,100,72,100,144.0,6.0,138.0,0.0,5.5
2026-06-10 18:00:00,27.9,67,100,16,39,100,119.0,14.0,105.0,0.0,4.7
2026-06-10 19:00:00,27.0,75,100,5,30,100,53.0,14.0,39.0,0.0,4.3
2026-06-10 20:00:00,26.7,76,98,16,9,97,1.0,0.0,1.0,0.0,5.0
2026-06-10 21:00:00,26.0,78,99,12,14,99,0.0,0.0,0.0,0.0,6.9
2026-06-10 22:00:00,25.4,82,99,4,45,99,0.0,0.0,0.0,0.0,8.6
2026-06-10 23:00:00,24.9,86,98,2,8,98,0.0,0.0,0.0,0.0,6.4
2026-06-11 00:00:00,24.4,89,94,4,32,91,0.0,0.0,0.0,0.0,4.7
2026-06-11 01:00:00,24.2,90,100,7,100,90,0.0,0.0,0.0,0.0,3.6
2026-06-11 02:00:00,24.3,91,90,8,84,28,0.0,0.0,0.0,0.1,2.8
2026-06-11 03:00:00,24.1,92,59,11,9,38,0.0,0.0,0.0,0.2,3.4
2026-06-11 04:00:00,23.6,93,34,19,8,2,0.0,0.0,0.0,0.0,4.6
2026-06-11 05:00:00,23.3,92,25,6,20,4,0.0,0.0,0.0,0.0,5.3
2026-06-11 06:00:00,23.1,90,100,2,100,23,2.0,0.0,2.0,0.0,6.0
2026-06-11 07:00:00,23.9,86,100,0,100,53,54.0,25.0,29.0,0.0,5.9
2026-06-11 08:00:00,25.6,78,100,0,100,4,115.0,107.0,8.0,0.0,5.2
2026-06-11 09:00:00,26.4,74,100,0,100,0,227.0,28.0,199.0,0.0,4.6
2026-06-11 10:00:00,27.2,72,59,0,59,0,311.0,96.0,215.0,0.0,6.2
2026-06-11 11:00:00,28.4,68,37,0,37,0,577.0,241.0,336.0,0.0,6.9
2026-06-11 12:00:00,29.7,64,35,16,22,2,870.0,623.0,247.0,0.0,5.6
2026-06-11 13:00:00,30.5,59,48,30,26,0,899.0,678.0,221.0,0.0,4.4
2026-06-11 14:00:00,31.0,58,20,17,9,0,852.0,599.0,253.0,0.0,7.0
2026-06-11 15:00:00,31.3,55,29,26,5,0,761.0,586.0,175.0,0.0,7.0
2026-06-11 16:00:00,31.5,53,64,53,40,0,604.0,424.0,180.0,0.0,5.5
2026-06-11 17:00:00,31.1,54,48,24,41,9,402.0,224.0,178.0,0.0,5.0
2026-06-11 18:00:00,30.4,60,29,1,29,0,234.0,131.0,103.0,0.0,5.6
2026-06-11 19:00:00,29.0,71,34,2,34,0,66.0,30.0,36.0,0.0,3.8
2026-06-11 20:00:00,28.5,73,70,24,31,47,1.0,0.0,1.0,0.0,5.7
2026-06-11 21:00:00,27.2,81,100,31,100,42,0.0,0.0,0.0,0.0,7.1
2026-06-11 22:00:00,26.7,84,100,2,100,69,0.0,0.0,0.0,0.0,8.3
2026-06-11 23:00:00,26.3,87,99,2,98,73,0.0,0.0,0.0,0.0,7.5
2026-06-12 00:00:00,25.9,89,97,10,92,69,0.0,0.0,0.0,0.1,9.0
2026-06-12 01:00:00,25.7,91,81,0,48,70,0.0,0.0,0.0,0.0,8.4
2026-06-12 02:00:00,25.9,91,97,0,30,95,0.0,0.0,0.0,0.2,9.6
2026-06-12 03:00:00,25.4,93,91,9,27,86,0.0,0.0,0.0,0.1,8.7
2026-06-12 04:00:00,25.2,93,91,0,13,91,0.0,0.0,0.0,0.0,7.1
2026-06-12 05:00:00,25.2,94,94,1,20,92,0.0,0.0,0.0,0.0,6.7
2026-06-12 06:00:00,25.1,94,94,2,18,92,2.0,0.0,2.0,0.0,5.8
2026-06-12 07:00:00,26.0,92,80,11,2,77,83.0,31.0,52.0,0.0,6.0
2026-06-12 08:00:00,27.4,84,79,2,11,76,272.0,158.0,114.0,0.0,4.5
2026-06-12 09:00:00,28.6,79,91,7,19,89,439.0,301.0,138.0,0.0,4.5
2026-06-12 10:00:00,29.6,75,95,6,23,93,608.0,409.0,199.0,0.1,4.4
2026-06-12 11:00:00,30.5,71,98,10,18,98,749.0,526.0,223.0,0.0,4.1
2026-06-12 12:00:00,30.9,68,98,6,27,97,707.0,397.0,310.0,0.0,5.9
2026-06-12 13:00:00,31.2,67,93,9,16,91,725.0,445.0,280.0,0.0,6.8
2026-06-12 14:00:00,30.5,67,98,5,36,96,787.0,468.0,319.0,0.0,6.9
2026-06-12 15:00:00,30.6,69,100,9,38,100,659.0,389.0,270.0,0.5,8.8
2026-06-12 16:00:00,30.3,68,99,38,27,98,527.0,311.0,216.0,0.1,10.6
2026-06-12 17:00:00,26.2,92,100,45,84,98,335.0,129.0,206.0,9.4,12.6
2026-06-12 18:00:00,26.6,91,95,15,17,93,129.0,26.0,103.0,0.8,9.2
2026-06-12 19:00:00,26.4,91,96,23,26,95,54.0,11.0,43.0,0.0,9.5
2026-06-12 20:00:00,27.2,89,91,11,5,90,1.0,0.0,1.0,0.0,9.7
